NCES LEA ID,State ID,District Name,Mailing Address,City,State,Zip Code,Zip +4,Telephone,Locale codes of schools in the LEA,Each school has a locale code of 7 or 8?,Is the LEA defined as rural by the State?,Average Daily Attendance,Is county population density less than 10 persons/sq. mile?,Percentage of children from families below poverty line,Does LEA meet low-income poverty requirement?,Alternate Poverty Data Provided by State,"According to alternate data, does LEA meet low-income poverty requirement?","Does each school in LEA have locale code of 6,7, or 8?","FY 2011 Title II, Part A allocation amount","FY 2011 Title II, Part D formula allocation amount - PLEASE LEAVE BLANK","FY 2011 Title IV, Part A allocation amount - PLEASE LEAVE BLANK",FY 2011 Title V allocation amount - PLEASE LEAVE BLANK,SRSA rural eligible,SRSA Small Eligible,SRSA Rural Eligible,SRSA Small Check,SRSA eligible,RLIS rural eligible,RLIS pov. Eligible,Initial RLIS eligible,RLIS eligible
3600109,310300860871,OPPORTUNITY CHARTER SCHOOL,240 W 113TH ST-3RD FL,NEW YORK,NY,10026,,2128666137,1,NO,NO,420,NO,M,NO,,,NO,"$13,055",,,,0,1,0,0,-,0,0,0,-
3600132,140600860868,ORACLE CHARTER SCHOOL,888 DELAWARE AVE,BUFFALO,NY,14209,,7163623188,1,NO,NO,336,NO,M,NO,,,NO,"$13,744",,,,0,1,0,0,-,0,0,0,-
3680620,449000000000,ORANGE-ULSTER BOCES,53 GIBSON RD,GOSHEN,NY,10924,9777,8452910100,4,NO,NO,N/A,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3621900,142301060000,ORCHARD PARK CENTRAL SCHOOL DISTRICT,3330 BAKER RD,ORCHARD PARK,NY,14127,1472,7162096280,3,NO,NO,5137,NO,6.05,NO,,,NO,"$109,245",,,,0,0,0,0,-,0,0,0,-
3621960,412901040000,ORISKANY CENTRAL SCHOOL DISTRICT,PO BOX 539,ORISKANY,NY,13424,539,3157682058,4,NO,NO,687,NO,8.17,NO,,,NO,"$28,175",,,,0,0,0,0,-,0,0,0,-
3680640,459000000000,ORLEANS-NIAGARA BOCES,4232 SHELBY BASIN RD,MEDINA,NY,14103,,8008367510,8,YES,YES,N/A,NO,M,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3622020,661401030000,OSSINING UNION FREE SCHOOL DISTRICT,190 CROTON AVE,OSSINING,NY,10562,4599,9149417700,3,NO,NO,4238,NO,11.46,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3680660,469000000000,OSWEGO BOCES,179 COUNTY RTE 64,MEXICO,NY,13114,,3159634222,8,YES,YES,N/A,NO,M,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3622050,461300010000,OSWEGO CITY SCHOOL DISTRICT,120 E 1ST ST,OSWEGO,NY,13126,2114,3153412001,4,NO,NO,4102,NO,19.23,NO,,,NO,"$256,933",,,,0,0,0,0,-,0,0,0,-
3600982,800000066520,OSWEGO MEOP,OSWEGO COUNTY BOCES,MEXICO,NY,13114,,3159634291,,,NO,N/A,NO,M,NO,,,,N/A,,,,0,0,0,0,-,0,0,0,-
3629240,471601040000,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,2641 STATE HWY 7,OTEGO,NY,13825,9795,6079885038,7,YES,YES,1045,NO,13.95,NO,,,YES,"$74,130",,,,1,0,0,0,-,1,0,0,-
3680380,199000000000,OTSEGO-DELAWARE-SCHOHARIE-GREENE BOCES,FRANK W CYR CTR,STAMFORD,NY,12167,,6076521209,7,YES,YES,N/A,NO,M,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3600057,343000860836,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,36-12 35TH AVE,ASTORIA,NY,11106,,7183923405,1,NO,NO,706,NO,M,NO,,,NO,"$26,616",,,,0,0,0,0,-,0,0,0,-
3622170,600601060000,OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT,36 TALCOTT ST,OWEGO,NY,13827,9965,6076876224,4,NO,NO,2138,NO,13.63,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3622260,81501040000,OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT,PO BOX 192,OXFORD,NY,13830,192,6078432025,7,YES,YES,807,NO,32.56,YES,,,YES,"$48,345",,,,1,0,0,0,-,1,1,Initial,RLIS
3622290,280506060000,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,1 MCCOUNS LN,OYSTER BAY,NY,11771,3105,5166246505,3,NO,NO,1603,NO,6.13,NO,,,NO,"$55,297",,,,0,0,0,0,-,0,0,0,-
3621930,581002020000,OYSTERPONDS UNION FREE SCHOOL DISTRICT,23405 MAIN RD,ORIENT,NY,11957,1135,6313232410,8,YES,YES,83,NO,12.77,NO,,,YES,"$3,922",,,,1,1,0,0,SRSA,1,0,0,-
3622380,650901060000,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,151 HYDE PKY,PALMYRA,NY,14522,1297,3155973401,4,NO,NO,1986,NO,12.72,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3622410,61601040000,PANAMA CENTRAL SCHOOL DISTRICT,41 NORTH ST,PANAMA,NY,14767,9775,7167824445,7,YES,YES,573,NO,12.09,NO,,,YES,"$38,515",,,,1,1,0,0,SRSA,1,0,0,-
3622440,512501040000,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,PO BOX 187,PARISHVILLE,NY,13672,187,3152654642,7,YES,YES,473,NO,21.89,YES,,,YES,"$29,750",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3622470,580224030000,PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT,241 S OCEAN AVE,PATCHOGUE,NY,11772,3787,6316876380,3,NO,NO,8188,NO,8.87,NO,,,NO,"$276,678",,,,0,0,0,0,-,0,0,0,-
3600949,331500860927,PAVE ACADEMY CHARTER SCHOOL,71 SULLIVAN ST,BROOKLYN,NY,11231,,7188587813,1,NO,NO,179,NO,M,NO,,,NO,"$7,100",,,,0,1,0,0,-,0,0,0,-
3622500,181201040000,PAVILION CENTRAL SCHOOL DISTRICT,7014 BIG TREE RD,PAVILION,NY,14525,9111,5855843115,7,YES,YES,799,NO,11.6,NO,,,YES,"$36,303",,,,1,0,0,0,-,1,0,0,-
3622530,131201040000,PAWLING CENTRAL SCHOOL DISTRICT,515 ROUTE 22,PAWLING,NY,12564,1146,8458554600,"4,8",NO,NO,1354,NO,4.74,NO,,,NO,"$26,340",,,,0,0,0,0,-,0,0,0,-
3622560,500308030000,PEARL RIVER UNION FREE SCHOOL DISTRICT,275 E CENTRAL AVE,PEARL RIVER,NY,10965,2799,8456203900,3,NO,NO,2649,NO,4.16,NO,,,NO,"$52,447",,,,0,0,0,0,-,0,0,0,-
3622650,661500010000,PEEKSKILL CITY SCHOOL DISTRICT,1031 ELM ST,PEEKSKILL,NY,10566,3499,9147373300,3,NO,NO,2845,NO,21.76,YES,,,NO,N/A,,,,0,0,0,0,-,0,1,0,-
3622680,661601030000,PELHAM UNION FREE SCHOOL DISTRICT,18 FRANKLIN PL,PELHAM,NY,10803,2723,9147383434,3,NO,NO,2804,NO,4.23,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3608340,181302040000,PEMBROKE CENTRAL SCHOOL DISTRICT,PO BOX 308,CORFU,NY,14036,308,5855994525,7,YES,YES,995,NO,13.51,NO,,,YES,"$40,629",,,,1,0,0,0,-,1,0,0,-
3622710,261201060000,PENFIELD CENTRAL SCHOOL DISTRICT,PO BOX 900,PENFIELD,NY,14526,900,5852495700,4,NO,NO,4569,NO,5.88,NO,,,NO,"$111,051",,,,0,0,0,0,-,0,0,0,-
3600118,342700860869,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,111-11 ROCKAWAY BEACH BLVD,ROCKAWAY PARK,NY,11694,,6463732861,1,NO,NO,338,NO,M,NO,,,NO,"$11,998",,,,0,1,0,0,-,0,0,0,-
3622740,680601060000,PENN YAN CENTRAL SCHOOL DISTRICT,1 SCHOOL DR,PENN YAN,NY,14527,1099,3155363371,6,NO,NO,1659,NO,24.55,YES,,,YES,N/A,,,,0,0,0,0,-,1,1,Initial,RLIS
3622770,671201060000,PERRY CENTRAL SCHOOL DISTRICT,33 WATKINS AVE,PERRY,NY,14530,1198,5852370270,6,NO,NO,912,NO,13.77,NO,,,YES,N/A,,,,0,0,0,0,-,1,0,0,-
3622830,91101060000,PERU CENTRAL SCHOOL DISTRICT,PO BOX 68,PERU,NY,12972,68,5186436002,7,YES,YES,2049,NO,19.86,NO,,,YES,"$117,728",,,,1,0,0,0,-,1,0,0,-
3622890,431301060000,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,1490 RT 488,CLIFTON SPRINGS,NY,14432,9334,3155486420,8,YES,NO,1788,NO,11.99,NO,,,YES,"$62,066",,,,1,0,0,0,-,1,0,0,-
3622920,462001060000,PHOENIX CENTRAL SCHOOL DISTRICT,116 VOLNEY ST,PHOENIX,NY,13135,9778,3156951555,4,NO,NO,2074,NO,18.75,NO,,,NO,"$86,958",,,,0,0,0,0,-,0,0,0,-
3623010,440401060000,PINE BUSH CENTRAL SCHOOL DISTRICT,PO BOX 700,PINE BUSH,NY,12566,700,8457442031,8,YES,NO,5696,NO,8.42,NO,,,YES,"$148,406",,,,1,0,0,0,-,1,0,0,-
3623040,131301040000,PINE PLAINS CENTRAL SCHOOL DISTRICT,2829 CHURCH ST,PINE PLAINS,NY,12567,5504,5183987181,8,YES,YES,1108,NO,10.05,NO,,,YES,"$59,503",,,,1,0,0,0,-,1,0,0,-
3623070,60601040000,PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON),7755 RT 83,SOUTH DAYTON,NY,14138,9698,7169883293,7,YES,YES,662,NO,27.22,YES,,,YES,"$79,574",,,,1,0,0,0,-,1,1,Initial,RLIS
3600072,140600860853,PINNACLE CHARTER SCHOOL,115 ASH ST,BUFFALO,NY,14204,,7168421244,1,NO,NO,534,NO,M,NO,,,NO,"$22,644",,,,0,1,0,0,-,0,0,0,-
3623130,200101080000,PISECO COMMON SCHOOL DISTRICT,PO BOX 7,PISECO,NY,12139,7,5185487555,7,YES,YES,22,YES,10.2,NO,,,YES,"$1,317",,,,1,1,0,0,SRSA,1,0,0,-
3623160,261401060000,PITTSFORD CENTRAL SCHOOL DISTRICT,75 BARKER RD,PITTSFORD,NY,14534,1978,5852671004,"4,8",NO,NO,5968,NO,5.32,NO,,,NO,"$104,512",,,,0,0,0,0,-,0,0,0,-
3623190,280518030000,PLAINEDGE UNION FREE SCHOOL DISTRICT,241 WYNGATE DR,N MASSAPEQUA,NY,11758,912,5169927455,3,NO,NO,3355,NO,3.65,NO,,,NO,"$56,823",,,,0,0,0,0,-,0,0,0,-
3623220,280504060000,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,106 WASHINGTON AVE,PLAINVIEW,NY,11803,3612,5169376301,3,NO,NO,4960,NO,2.9,NO,,,NO,"$91,042",,,,0,0,0,0,-,0,0,0,-
3623280,91200010000,PLATTSBURGH CITY SCHOOL DISTRICT,49 BROAD ST,PLATTSBURGH,NY,12901,3396,5189576002,6,NO,NO,1814,NO,19.61,NO,,,YES,"$125,306",,,,0,0,0,0,-,1,0,0,-
3623310,660809030000,PLEASANTVILLE UNION FREE SCHOOL DISTRICT,60 ROMER AVE,PLEASANTVILLE,NY,10570,3157,9147411400,3,NO,NO,1800,NO,3.05,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3623340,660802040000,POCANTICO HILLS CENTRAL SCHOOL DISTRICT,599 BEDFORD RD,SLEEPY HOLLOW,NY,10591,1215,9146312440,3,NO,NO,280,NO,5.45,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3623370,211103040000,POLAND CENTRAL SCHOOL DISTRICT,PO BOX 8,POLAND,NY,13431,8,3158260203,8,YES,YES,630,NO,19.46,NO,,,YES,"$40,189",,,,1,0,0,0,-,1,0,0,-
3623430,51101040000,PORT BYRON CENTRAL SCHOOL DISTRICT,30 MAPLE AVE,PORT BYRON,NY,13140,9647,3157765728,7,YES,YES,1005,NO,11.31,NO,,,YES,"$63,425",,,,1,0,0,0,-,1,0,0,-
3623460,661904030000,PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT,PO BOX 246,PORT CHESTER,NY,10573,2851,9149347901,3,NO,NO,4183,NO,20.19,YES,,,NO,N/A,,,,0,0,0,0,-,0,1,0,-
3623490,580206020000,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,550 SCRAGGY HILL RD,PORT JEFFERSON,NY,11777,1969,6314764404,3,NO,NO,1217,NO,7.24,NO,,,NO,"$45,096",,,,0,0,0,0,-,0,0,0,-
3623520,441800050000,PORT JERVIS CITY SCHOOL DISTRICT,PO BOX 1104,PORT JERVIS,NY,12771,3058,8458583175,"4,8",NO,NO,2957,NO,16.22,NO,,,NO,"$151,853",,,,0,0,0,0,-,0,0,0,-
3623580,280404030000,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,100 CAMPUS DR,PORT WASHINGTON,NY,11050,3719,5167675005,3,NO,NO,4994,NO,5.75,NO,,,NO,"$111,820",,,,0,0,0,0,-,0,0,0,-
3623640,42901040000,PORTVILLE CENTRAL SCHOOL DISTRICT,500 ELM ST,PORTVILLE,NY,14770,9791,7169337140,7,YES,YES,896,NO,11.49,NO,,,YES,"$52,572",,,,1,0,0,0,-,1,0,0,-
3623670,512902060000,POTSDAM CENTRAL SCHOOL DISTRICT,29 LEROY ST,POTSDAM,NY,13676,1787,3152652000,6,NO,NO,1346,NO,16.56,NO,,,YES,"$100,897",,,,0,0,0,0,-,1,0,0,-
3623760,131500010000,POUGHKEEPSIE CITY SCHOOL DISTRICT,11 COLLEGE AVE,POUGHKEEPSIE,NY,12603,3313,8454514950,2,NO,NO,4451,NO,28.91,YES,,,NO,"$357,633",,,,0,0,0,0,-,0,1,0,-
3623790,572301040000,PRATTSBURGH CENTRAL SCHOOL DISTRICT,PO BOX 249,PRATTSBURGH,NY,14873,249,6075223795,7,YES,YES,416,NO,23.97,YES,,,YES,"$38,671",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3623880,461801040000,PULASKI CENTRAL SCHOOL DISTRICT,2 HINMAN RD,PULASKI,NY,13142,2201,3152985188,8,YES,YES,1116,NO,23.65,YES,,,YES,"$69,925",,,,1,0,0,0,-,1,1,Initial,RLIS
3623970,641401040000,PUTNAM CENTRAL SCHOOL DISTRICT,PO BOX 91,PUTNAM STATION,NY,12861,91,5185478266,8,YES,YES,41,NO,12.38,NO,,,YES,N/A,,,,1,1,0,0,SRSA,1,0,0,-
3624000,480503040000,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,146 PEEKSKILL HOLLOW RD,PUTNAM VALLEY,NY,10579,3238,8455288143,3,NO,NO,1819,NO,6.73,NO,,,NO,"$30,204",,,,0,0,0,0,-,0,0,0,-
3680680,489000000000,PUTNAM-NORTHERN WESTCHESTER BOCES,200 BOCES DR,YORKTOWN HEIGHTS,NY,10598,4399,8452482300,3,NO,NO,N/A,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3624030,630902030000,QUEENSBURY UNION FREE SCHOOL DISTRICT,429 AVIATION RD,QUEENSBURY,NY,12804,2914,5188245602,4,NO,NO,3629,NO,12.26,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3680700,499000000000,QUESTAR III BOCES (R-C-G),10 EMPIRE STATE BLVD-2ND FL,CASTLETON,NY,12033,,5184778771,8,YES,NO,N/A,NO,M,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3624060,580903020000,QUOGUE UNION FREE SCHOOL DISTRICT,PO BOX 957,QUOGUE,NY,11959,957,6316534285,8,YES,YES,111,NO,5.73,NO,,,YES,"$4,308",,,,1,1,0,0,SRSA,1,0,0,-
3628320,500401060000,RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN),45 MOUNTAIN AVE,HILLBURN,NY,10931,935,8453577783,3,NO,NO,4707,NO,6.23,NO,,,NO,"$108,472",,,,0,0,0,0,-,0,0,0,-
3607440,43011020000,RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT,336 MAIN ST,RANDOLPH,NY,14772,9480,7163586866,7,YES,YES,82,NO,M,NO,,,YES,"$5,105",,,,1,1,0,0,SRSA,1,0,0,-
3624090,43001040000,RANDOLPH CENTRAL SCHOOL DISTRICT,18 MAIN ST,RANDOLPH,NY,14772,1188,7163587005,7,YES,YES,937,NO,25.68,YES,,,YES,"$97,091",,,,1,0,0,0,-,1,1,Initial,RLIS
3624120,200702020000,RAQUETTE LAKE UNION FREE SCHOOL DISTRICT,PO BOX 10,RAQUETTE LAKE,NY,13436,10,3153544733,,,YES,N/A,YES,100,YES,,,,$469,,,,1,0,0,0,-,0,1,0,-
3624150,10402060000,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,PO BOX 97,SELKIRK,NY,12158,97,5187565200,"4,8",NO,NO,1971,NO,11.04,NO,,,NO,"$95,436",,,,0,0,0,0,-,0,0,0,-
3624210,651503040000,RED CREEK CENTRAL SCHOOL DISTRICT,PO BOX 190,RED CREEK,NY,13143,190,3157542010,8,YES,YES,900,NO,18.54,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3624240,131701060000,RED HOOK CENTRAL SCHOOL DISTRICT,7401 S BROADWAY,RED HOOK,NY,12571,9446,8457582241,4,NO,NO,2163,NO,6.87,NO,,,NO,"$71,942",,,,0,0,0,0,-,0,0,0,-
3624360,411701040000,REMSEN CENTRAL SCHOOL DISTRICT,PO BOX 406,REMSEN,NY,13438,406,3158313797,8,YES,YES,460,NO,16.33,NO,,,YES,"$32,076",,,,1,1,0,0,SRSA,1,0,0,-
3624420,580901020000,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,PO BOX 900,REMSENBURG,NY,11960,900,6313250203,3,NO,NO,177,NO,1.43,NO,,,NO,"$8,373",,,,0,1,0,0,-,0,0,0,-
3600059,343000860822,RENAISSANCE CHARTER SCHOOL (THE),35-59 81ST ST,JACKSON HEIGHTS,NY,11372,5033,7188030060,1,NO,NO,548,NO,M,NO,,,NO,"$36,269",,,,0,1,0,0,-,0,0,0,-
3601036,343000860968,RENSAISSANCE CHARTER HIGH SCHOOL FOR INNOVATION,410 E 100TH ST,NEW YORK,NY,10029,,2127225871,1,NO,NO,137,NO,M,NO,,,NO,"$6,568",,,,0,1,0,0,-,0,0,0,-
3624450,491200010000,RENSSELAER CITY SCHOOL DISTRICT,25 VAN RENSSELAER DR,RENSSELAER,NY,12144,2694,5184657509,4,NO,NO,1021,NO,25.34,YES,,,NO,"$88,652",,,,0,0,0,0,-,0,1,0,-
3624480,131801040000,RHINEBECK CENTRAL SCHOOL DISTRICT,PO BOX 351,RHINEBECK,NY,12572,351,8458715520,4,NO,NO,1162,NO,6.04,NO,,,NO,"$36,958",,,,0,0,0,0,-,0,0,0,-
3624570,472001040000,RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT,PO BOX 631,RICHFIELD SPRINGS,NY,13439,631,3155743043,7,YES,YES,533,NO,19,NO,,,YES,"$48,706",,,,1,1,0,0,SRSA,1,0,0,-
3624660,62401040000,RIPLEY CENTRAL SCHOOL DISTRICT,PO BOX 688,RIPLEY,NY,14775,688,7167366201,7,YES,YES,314,NO,19.36,NO,,,YES,"$24,630",,,,1,1,0,0,SRSA,1,0,0,-
3624690,580602040000,RIVERHEAD CENTRAL SCHOOL DISTRICT,700 OSBORN AVE,RIVERHEAD,NY,11901,2996,6313696717,3,NO,NO,4898,NO,8.94,NO,,,NO,"$203,437",,,,0,0,0,0,-,0,0,0,-
3600060,580602860032,RIVERHEAD CHARTER SCHOOL,3685 MIDDLE COUNTRY RD,CALVERTON,NY,11933,,6313695800,8,YES,YES,276,NO,M,NO,,,YES,"$10,796",,,,1,1,0,0,SRSA,1,0,0,-
3601035,342900860974,RIVERTON STREET CHARTER SCHOOL,118-34 RIVERTON ST,SAINT ALBANS,NY,11412,,7186447911,1,NO,NO,195,NO,M,NO,,,NO,"$8,652",,,,0,1,0,0,-,0,0,0,-
3601034,342800860969,ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL,122-05 SMITH ST,JAMAICA,NY,11434,,3476093093,1,NO,NO,72,NO,M,NO,,,NO,"$3,029",,,,0,1,0,0,-,0,0,0,-
3600950,261600860910,ROCHESTER ACADEMY CHARTER SCHOOL,841 GENESEE ST,ROCHESTER,NY,14611,,5852354141,2,NO,NO,260,NO,M,NO,,,NO,"$12,254",,,,0,1,0,0,-,0,0,0,-
3624750,261600010000,ROCHESTER CITY SCHOOL DISTRICT,131 W BROAD ST,ROCHESTER,NY,14614,1187,5852628378,2,NO,NO,31279,NO,38.7,YES,,,NO,"$4,088,576",,,,0,0,0,0,-,0,1,0,-
3680720,509000000000,ROCKLAND BOCES,65 PARROTT RD,WEST NYACK,NY,10994,,8456274701,3,NO,NO,N/A,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3624780,280221030000,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,128 SHEPHERD ST,ROCKVILLE CENTRE,NY,11570,2298,5162558920,3,NO,NO,3540,NO,6.5,NO,,,NO,"$77,932",,,,0,0,0,0,-,0,0,0,-
3624840,580209020000,ROCKY POINT UNION FREE SCHOOL DISTRICT,90 ROCKY PT-YAPHANK RD,ROCKY POINT,NY,11778,8401,6318497502,3,NO,NO,3370,NO,7.78,NO,,,NO,"$86,952",,,,0,0,0,0,-,0,0,0,-
3624900,411800010000,ROME CITY SCHOOL DISTRICT,409 BELL RD,ROME,NY,13440,5243,3153386521,"2,8",NO,NO,5238,NO,21.3,YES,,,NO,"$389,945",,,,0,0,0,0,-,0,1,0,-
3624930,560603040000,ROMULUS CENTRAL SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,9551,8668100345,7,YES,YES,432,NO,20.13,YES,,,YES,"$31,861",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3624960,620901060000,RONDOUT VALLEY CENTRAL SCHOOL DISTRICT,PO BOX 9,ACCORD,NY,12404,9,8456872400,8,YES,NO,2223,NO,11.32,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3600030,280208860024,ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL,105 PLEASANT AVE,ROOSEVELT,NY,11575,,5168673890,3,NO,NO,703,NO,M,NO,,,NO,"$12,975",,,,0,0,0,0,-,0,0,0,-
3624990,280208030000,ROOSEVELT UNION FREE SCHOOL DISTRICT,240 DENTON PL,ROOSEVELT,NY,11575,1539,5163457001,3,NO,NO,2702,NO,17.45,NO,,,NO,"$159,794",,,,0,0,0,0,-,0,0,0,-
3625020,591301040000,ROSCOE CENTRAL SCHOOL DISTRICT,PO BOX 429,ROSCOE,NY,12776,429,6074984126,7,YES,YES,235,NO,11.83,NO,,,YES,N/A,,,,1,1,0,0,SRSA,1,0,0,-
3625050,280403030000,ROSLYN UNION FREE SCHOOL DISTRICT,PO BOX 367,ROSLYN,NY,11576,1531,5168015001,3,NO,NO,3336,NO,4.61,NO,,,NO,"$77,205",,,,0,0,0,0,-,0,0,0,-
3600004,530515060000,ROTTERDAM-MOHONASEN CENTRAL SCHOOL DISTRICT,2072 CURRY RD,SCHENECTADY,NY,12303,4400,5183568200,4,NO,NO,3003,NO,7.61,NO,,,NO,"$107,633",,,,0,0,0,0,-,0,0,0,-
3625110,121502040000,ROXBURY CENTRAL SCHOOL DISTRICT,PO BOX 207,ROXBURY,NY,12474,207,6073264151,7,YES,YES,341,NO,8.63,NO,,,YES,"$22,908",,,,1,1,0,0,SRSA,1,0,0,-
3625140,401201060000,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT,54 STATE ST,MIDDLEPORT,NY,14105,1199,7167352000,8,YES,YES,1461,NO,12.58,NO,,,YES,"$65,065",,,,1,0,0,0,-,1,0,0,-
3625170,261701060000,RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT,2034 LEHIGH STATION RD,HENRIETTA,NY,14467,9692,5853595012,"4,8",NO,NO,5439,NO,11.03,NO,,,NO,"$168,003",,,,0,0,0,0,-,0,0,0,-
3625260,661800010000,RYE CITY SCHOOL DISTRICT,411 THEODORE FREMD AVE-ST 1005,RYE,NY,10580,3899,9149676108,3,NO,NO,3175,NO,3.21,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3625290,661901030000,RYE NECK UNION FREE SCHOOL DISTRICT,310 HORNIDGE RD,MAMARONECK,NY,10543,3898,9147775200,3,NO,NO,1487,NO,5.5,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3625350,580205060000,SACHEM CENTRAL SCHOOL DISTRICT,245 UNION AVE,HOLBROOK,NY,11741,1890,6314711336,3,NO,NO,14668,NO,5.14,NO,,,NO,"$448,706",,,,0,0,0,0,-,0,0,0,-
3614880,221001040000,SACKETS HARBOR CENTRAL SCHOOL DISTRICT,PO BOX 290,SACKETS HARBOR,NY,13685,290,3156463575,7,YES,YES,465,NO,16.83,NO,,,YES,"$26,220",,,,1,1,0,0,SRSA,1,0,0,-
3625380,580305020000,SAG HARBOR UNION FREE SCHOOL DISTRICT,200 JERMAIN AVE,SAG HARBOR,NY,11963,3549,6317255300,3,NO,NO,957,NO,4.02,NO,,,NO,"$21,279",,,,0,0,0,0,-,0,0,0,-
3625410,580910080000,SAGAPONACK COMMON SCHOOL DISTRICT,PO BOX 1500,SAGAPONACK,NY,11962,1500,6315370651,8,YES,NO,17,NO,0,NO,,,YES,$948,,,,1,1,0,0,SRSA,1,0,0,-
3627930,271102040000,SAINT JOHNSVILLE CENTRAL SCHOOL DISTRICT,44 CENTER ST,ST JOHNSVILLE,NY,13452,1111,5185682727,7,YES,YES,448,NO,39.21,YES,,,YES,"$26,813",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3680740,519000000000,SAINT LAWRENCE-LEWIS BOCES,PO BOX 231,CANTON,NY,13617,,3153864504,6,NO,YES,N/A,NO,M,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3627990,161801040000,SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT,PO BOX 309,SAINT REGIS FALLS,NY,12980,309,5188569421,7,YES,YES,288,NO,24.15,YES,,,YES,"$26,678",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3625440,43200050000,SALAMANCA CITY SCHOOL DISTRICT,50 IROQUOIS DR,SALAMANCA,NY,14779,1398,7169452400,6,NO,NO,1320,NO,24.2,YES,,,YES,"$114,746",,,,0,0,0,0,-,1,1,Initial,RLIS
3625470,641501040000,SALEM CENTRAL SCHOOL DISTRICT,PO BOX 517,SALEM,NY,12865,517,5188547855,8,YES,YES,564,NO,12.87,NO,,,YES,N/A,,,,1,1,0,0,SRSA,1,0,0,-
3625500,161201040000,SALMON RIVER CENTRAL SCHOOL DISTRICT,637 COUNTY RT 1,FORT COVINGTON,NY,12937,9722,5183586610,7,YES,YES,1474,NO,23.27,YES,,,YES,"$96,693",,,,1,0,0,0,-,1,1,Initial,RLIS
3625650,461901040000,SANDY CREEK CENTRAL SCHOOL DISTRICT,PO BOX 248,SANDY CREEK,NY,13145,248,3153873445,8,YES,YES,879,NO,24.75,YES,,,YES,"$49,765",,,,1,0,0,0,-,1,1,Initial,RLIS
3600009,91402060000,SARANAC CENTRAL SCHOOL DISTRICT,PO BOX 8,SARANAC,NY,12981,,5185655600,7,YES,NO,1568,NO,10.78,NO,,,YES,"$100,539",,,,1,0,0,0,-,1,0,0,-
